session_duration,page_navigation_rate,input_field_activity,mouse_click_frequency,suspicious_input_patterns,form_submission_rate,csrf_token_presence,unusual_headers,client_error_rate,failed_login_attempts,unusual_sql_queries,response_time,server_error_rate,request_rate,unusual_http_methods,ip_reputation_score,brute_force_signatures,suspicious_file_uploads,is_attack
370,2,8,16,0,2,1,0,2,0,0,534,1,34,0,74,0,0,0
590,3,8,6,0,2,1,0,4,0,0,657,0,17,0,74,0,0,0
499,2,15,23,0,0,1,0,0,0,0,346,0,31,0,76,0,0,0
355,2,15,25,0,2,1,0,1,0,0,173,1,27,0,85,0,0,0
520,3,21,5,0,1,1,0,3,0,0,263,0,48,0,94,0,0,0
200,4,35,29,0,0,1,0,3,1,0,285,0,20,0,76,0,0,0
580,4,22,44,0,0,1,0,4,0,0,276,1,42,0,74,0,0,0
268,5,19,33,0,2,1,0,0,1,0,465,1,10,0,80,0,0,0
46,11,2,1,1,9,0,1,9,6,1,1399,5,214,1,5,1,1,1
4,11,1,1,1,7,0,1,7,5,1,974,10,360,1,12,1,1,1
31,12,2,2,1,3,0,1,9,5,1,1257,5,445,1,11,1,1,1
272,3,15,48,0,0,1,0,2,1,0,464,1,12,0,97,0,0,0
511,2,14,31,0,2,1,0,4,0,0,292,1,49,0,91,0,0,0
14,10,3,3,1,4,0,1,6,9,1,2322,6,491,1,21,1,1,1
364,2,8,23,0,1,1,0,0,0,0,231,0,33,0,72,0,0,0
48,10,1,2,1,4,0,1,12,9,1,800,10,254,1,38,1,1,1
96,1,12,13,0,2,1,0,1,1,0,421,0,24,0,80,0,0,0
591,1,7,7,0,2,1,0,4,1,0,284,0,49,0,87,0,0,0
16,12,1,0,1,8,0,1,13,8,1,1171,9,408,1,3,1,1,1
69,4,21,46,0,0,1,0,0,1,0,507,0,35,0,86,0,0,0
18,12,3,7,1,8,0,1,13,7,1,877,11,405,1,42,1,1,1
359,4,23,14,0,0,1,0,1,1,0,361,0,47,0,83,0,0,0
474,4,10,13,0,2,1,0,0,0,0,264,1,41,0,82,0,0,0
321,2,9,28,0,2,1,0,2,1,0,184,0,39,0,77,0,0,0
281,5,34,39,0,1,1,0,1,1,0,395,1,40,0,85,0,0,0
376,1,31,35,0,0,1,0,0,0,0,322,1,40,0,84,0,0,0
47,5,1,3,1,4,0,1,10,8,1,1663,11,223,1,26,1,1,1
390,2,21,36,0,0,1,0,3,0,0,364,0,45,0,97,0,0,0
44,5,3,6,1,7,0,1,10,3,1,2007,14,368,1,10,1,1,1
164,5,28,25,0,0,1,0,2,0,0,205,1,31,0,77,0,0,0
441,3,17,48,0,1,1,0,1,0,0,224,0,38,0,78,0,0,0
375,5,30,12,0,0,1,0,0,1,0,792,0,14,0,92,0,0,0
18,8,0,8,1,8,0,1,7,9,1,943,8,216,1,11,1,1,1
23,12,4,8,1,9,0,1,10,4,1,1361,8,333,1,24,1,1,1
17,9,0,3,1,4,0,1,11,7,1,1171,11,472,1,21,1,1,1
478,1,25,21,0,0,1,0,2,0,0,215,1,20,0,71,0,0,0
336,4,9,13,0,2,1,0,2,0,0,550,0,29,0,92,0,0,0
21,9,3,8,1,4,0,1,12,8,1,2273,9,341,1,27,1,1,1
23,7,0,7,1,5,0,1,9,8,1,1675,7,369,1,16,1,1,1
497,2,7,20,0,0,1,0,4,1,0,505,1,22,0,81,0,0,0
104,1,17,17,0,1,1,0,4,0,0,578,1,24,0,77,0,0,0
35,2,33,23,0,0,1,0,3,1,0,772,1,36,0,99,0,0,0
305,2,21,12,0,2,1,0,1,0,0,358,0,10,0,94,0,0,0
261,3,12,27,0,1,1,0,4,0,0,484,0,15,0,76,0,0,0
98,1,34,10,0,2,1,0,1,0,0,299,1,13,0,81,0,0,0
108,2,38,39,0,1,1,0,0,1,0,758,1,26,0,81,0,0,0
323,5,27,17,0,1,1,0,1,1,0,669,1,43,0,82,0,0,0
536,4,36,49,0,1,1,0,2,0,0,653,0,17,0,81,0,0,0
124,4,10,30,0,2,1,0,1,0,0,361,1,46,0,73,0,0,0
578,3,25,42,0,0,1,0,1,0,0,730,0,29,0,76,0,0,0
523,3,8,20,0,0,1,0,2,0,0,307,1,26,0,97,0,0,0
47,12,3,7,1,7,0,1,6,8,1,2049,5,342,1,26,1,1,1
148,4,23,16,0,1,1,0,1,1,0,656,0,40,0,78,0,0,0
481,4,35,43,0,1,1,0,4,1,0,228,0,30,0,93,0,0,0
63,5,28,49,0,1,1,0,0,0,0,486,0,46,0,90,0,0,0
25,9,2,4,1,5,0,1,7,4,1,1372,14,373,1,16,1,1,1
263,3,9,39,0,1,1,0,1,0,0,310,1,32,0,71,0,0,0
29,11,2,6,1,5,0,1,10,7,1,1061,9,134,1,27,1,1,1
479,3,21,35,0,2,1,0,1,1,0,484,1,24,0,91,0,0,0
96,5,36,14,0,0,1,0,4,0,0,616,1,40,0,87,0,0,0
43,4,26,6,0,2,1,0,1,0,0,433,1,36,0,85,0,0,0
418,3,14,41,0,0,1,0,2,1,0,462,1,45,0,83,0,0,0
423,5,8,33,0,1,1,0,4,0,0,383,0,20,0,93,0,0,0
23,6,2,0,1,5,0,1,11,4,1,2217,6,199,1,28,1,1,1
128,2,17,11,0,2,1,0,1,1,0,240,0,11,0,71,0,0,0
176,2,22,18,0,1,1,0,1,0,0,312,1,45,0,82,0,0,0
221,4,5,18,0,0,1,0,3,1,0,181,1,29,0,89,0,0,0
44,11,0,2,1,3,0,1,13,8,1,2312,5,198,1,42,1,1,1
35,13,2,1,1,9,0,1,5,3,1,2347,8,274,1,34,1,1,1
41,9,2,5,1,3,0,1,10,5,1,856,11,484,1,28,1,1,1
202,1,25,41,0,1,1,0,4,1,0,558,1,20,0,85,0,0,0
49,8,0,4,1,4,0,1,8,3,1,1704,6,472,1,43,1,1,1
27,6,4,7,1,5,0,1,7,7,1,2042,13,160,1,44,1,1,1
31,10,0,6,1,4,0,1,11,4,1,2100,14,354,1,44,1,1,1
259,4,27,46,0,1,1,0,3,1,0,429,0,43,0,80,0,0,0
282,2,18,6,0,2,1,0,4,1,0,238,1,39,0,90,0,0,0
168,2,37,43,0,1,1,0,1,0,0,106,0,43,0,89,0,0,0
493,1,34,26,0,0,1,0,4,0,0,504,0,47,0,89,0,0,0
22,9,4,4,1,4,0,1,14,4,1,1622,14,235,1,25,1,1,1
40,5,4,2,1,4,0,1,5,5,1,2932,12,296,1,14,1,1,1
6,11,4,3,1,6,0,1,11,8,1,920,13,104,1,49,1,1,1
110,1,5,46,0,0,1,0,1,1,0,467,1,26,0,91,0,0,0
356,5,25,16,0,2,1,0,3,1,0,418,0,46,0,83,0,0,0
530,3,37,25,0,1,1,0,1,0,0,439,0,44,0,70,0,0,0
494,5,32,15,0,0,1,0,1,1,0,137,0,44,0,89,0,0,0
37,5,1,2,1,3,0,1,10,7,1,1594,11,420,1,14,1,1,1
150,2,39,9,0,1,1,0,4,0,0,603,1,37,0,77,0,0,0
211,1,10,19,0,1,1,0,4,1,0,249,1,22,0,85,0,0,0
7,11,4,7,1,6,0,1,8,5,1,2942,6,152,1,26,1,1,1
336,5,37,21,0,2,1,0,3,1,0,309,1,42,0,83,0,0,0
93,5,18,47,0,2,1,0,0,1,0,501,0,47,0,71,0,0,0
8,10,0,7,1,9,0,1,14,8,1,1302,8,106,1,33,1,1,1
34,12,2,7,1,9,0,1,5,5,1,2383,11,419,1,7,1,1,1
37,3,18,36,0,2,1,0,2,1,0,385,1,19,0,93,0,0,0
272,3,30,49,0,1,1,0,4,0,0,561,1,17,0,78,0,0,0
44,3,30,28,0,0,1,0,4,1,0,409,1,42,0,94,0,0,0
23,6,4,8,1,9,0,1,7,7,1,1083,7,379,1,14,1,1,1
80,4,10,25,0,2,1,0,3,1,0,308,0,41,0,77,0,0,0
14,6,1,8,1,3,0,1,7,9,1,2554,9,105,1,11,1,1,1
589,2,39,31,0,1,1,0,3,0,0,725,0,14,0,86,0,0,0
428,3,19,19,0,1,1,0,2,1,0,180,0,32,0,86,0,0,0
41,10,0,5,1,7,0,1,10,7,1,1381,10,331,1,7,1,1,1
112,5,11,19,0,2,1,0,3,0,0,174,1,40,0,85,0,0,0
315,1,10,32,0,0,1,0,0,0,0,690,0,16,0,81,0,0,0
239,3,12,36,0,2,1,0,2,0,0,693,0,26,0,78,0,0,0
497,1,10,21,0,2,1,0,2,0,0,620,1,15,0,73,0,0,0
592,3,12,47,0,2,1,0,2,1,0,223,1,43,0,99,0,0,0
392,3,28,5,0,0,1,0,2,0,0,303,0,33,0,72,0,0,0
340,1,29,47,0,2,1,0,4,1,0,319,0,47,0,76,0,0,0
12,7,0,9,1,4,0,1,6,8,1,2613,11,180,1,45,1,1,1
169,4,33,16,0,2,1,0,0,0,0,232,1,29,0,78,0,0,0
569,4,7,13,0,0,1,0,4,0,0,318,1,43,0,94,0,0,0
184,1,9,30,0,0,1,0,1,1,0,405,1,46,0,71,0,0,0
16,14,3,1,1,6,0,1,12,5,1,843,11,459,1,32,1,1,1
103,2,11,16,0,0,1,0,0,1,0,413,1,22,0,78,0,0,0
13,14,0,1,1,6,0,1,9,9,1,2447,11,486,1,29,1,1,1
263,4,16,7,0,0,1,0,2,1,0,409,0,13,0,75,0,0,0
543,5,38,44,0,2,1,0,1,0,0,597,1,45,0,88,0,0,0
23,8,1,9,1,4,0,1,11,5,1,2181,5,237,1,29,1,1,1
546,2,18,35,0,1,1,0,4,1,0,234,1,31,0,84,0,0,0
41,13,0,9,1,4,0,1,7,5,1,1256,12,157,1,22,1,1,1
484,2,38,37,0,2,1,0,2,0,0,214,1,28,0,96,0,0,0
9,11,1,9,1,9,0,1,11,5,1,2662,8,483,1,44,1,1,1
584,4,24,15,0,1,1,0,0,1,0,149,1,40,0,90,0,0,0
244,4,39,28,0,1,1,0,1,0,0,773,1,27,0,79,0,0,0
554,2,20,25,0,2,1,0,2,0,0,629,0,25,0,76,0,0,0
127,4,33,18,0,0,1,0,2,0,0,152,0,37,0,99,0,0,0
15,5,4,8,1,3,0,1,9,6,1,2372,14,463,1,26,1,1,1
200,1,8,5,0,2,1,0,0,1,0,668,0,26,0,99,0,0,0
522,1,18,28,0,0,1,0,4,0,0,291,0,41,0,88,0,0,0
33,5,3,7,1,9,0,1,11,4,1,1449,8,236,1,7,1,1,1
537,3,9,10,0,0,1,0,0,0,0,274,1,22,0,84,0,0,0
335,1,20,26,0,1,1,0,3,1,0,636,1,43,0,78,0,0,0
380,2,7,19,0,2,1,0,2,1,0,570,0,17,0,74,0,0,0
534,2,17,46,0,1,1,0,2,0,0,585,1,40,0,78,0,0,0
552,3,16,14,0,1,1,0,2,1,0,515,1,14,0,91,0,0,0
25,10,3,1,1,8,0,1,7,9,1,2855,7,173,1,5,1,1,1
536,3,24,36,0,0,1,0,4,0,0,145,0,17,0,99,0,0,0
566,1,34,20,0,1,1,0,4,1,0,654,1,24,0,78,0,0,0
18,7,2,9,1,6,0,1,7,7,1,911,12,497,1,36,1,1,1
509,4,35,12,0,0,1,0,1,1,0,612,0,47,0,73,0,0,0
55,1,8,48,0,0,1,0,0,1,0,295,1,29,0,94,0,0,0
18,7,0,1,1,8,0,1,5,8,1,910,11,177,1,40,1,1,1
41,10,3,2,1,5,0,1,11,3,1,2834,10,209,1,24,1,1,1
327,4,32,17,0,1,1,0,4,1,0,791,1,11,0,80,0,0,0
184,5,11,5,0,2,1,0,1,1,0,447,0,45,0,76,0,0,0
240,4,11,45,0,1,1,0,4,0,0,269,0,32,0,86,0,0,0
243,5,9,14,0,2,1,0,4,0,0,380,0,24,0,77,0,0,0
286,2,34,12,0,2,1,0,3,1,0,739,0,30,0,93,0,0,0
39,14,3,5,1,4,0,1,7,4,1,2935,5,199,1,43,1,1,1
234,3,8,31,0,2,1,0,4,0,0,541,1,45,0,79,0,0,0
32,13,0,5,1,6,0,1,5,3,1,808,13,447,1,11,1,1,1
516,1,8,20,0,2,1,0,3,1,0,151,0,26,0,84,0,0,0
25,10,4,1,1,4,0,1,7,9,1,1046,11,258,1,29,1,1,1
137,3,39,34,0,2,1,0,1,0,0,598,1,14,0,83,0,0,0
361,1,22,41,0,0,1,0,0,0,0,351,0,41,0,95,0,0,0
176,4,8,13,0,0,1,0,3,0,0,114,0,44,0,79,0,0,0
13,11,3,7,1,4,0,1,14,7,1,2989,9,275,1,25,1,1,1
241,2,16,46,0,1,1,0,3,0,0,696,1,26,0,87,0,0,0
250,5,16,12,0,2,1,0,1,1,0,275,1,27,0,97,0,0,0
49,6,0,5,1,9,0,1,14,6,1,2991,13,221,1,25,1,1,1
59,3,18,46,0,2,1,0,0,1,0,624,0,49,0,88,0,0,0
553,4,29,10,0,0,1,0,2,0,0,274,0,16,0,76,0,0,0
195,2,28,39,0,0,1,0,3,0,0,282,1,30,0,77,0,0,0
190,5,13,47,0,0,1,0,3,0,0,331,0,12,0,75,0,0,0
404,3,31,8,0,2,1,0,2,1,0,509,1,19,0,99,0,0,0
14,12,0,0,1,6,0,1,6,7,1,1224,10,318,1,13,1,1,1
37,6,0,9,1,5,0,1,14,3,1,1199,8,204,1,14,1,1,1
46,11,1,4,1,8,0,1,8,7,1,2395,13,209,1,49,1,1,1
160,3,5,8,0,1,1,0,1,1,0,799,0,41,0,92,0,0,0
559,5,8,13,0,1,1,0,4,0,0,314,1,30,0,89,0,0,0
45,13,2,9,1,8,0,1,9,4,1,2534,11,174,1,48,1,1,1
52,3,29,13,0,2,1,0,2,0,0,620,1,45,0,71,0,0,0
233,3,22,36,0,1,1,0,0,1,0,383,1,15,0,73,0,0,0
128,2,6,43,0,1,1,0,0,0,0,663,0,27,0,90,0,0,0
463,3,30,32,0,1,1,0,4,0,0,707,0,45,0,88,0,0,0
344,1,38,7,0,1,1,0,1,0,0,208,0,23,0,85,0,0,0
356,3,34,40,0,0,1,0,2,1,0,772,1,46,0,90,0,0,0
22,5,3,7,1,6,0,1,7,7,1,2940,6,372,1,0,1,1,1
13,6,3,1,1,9,0,1,5,4,1,1954,11,279,1,39,1,1,1
380,3,21,49,0,1,1,0,4,0,0,791,1,48,0,75,0,0,0
45,8,4,3,1,5,0,1,11,9,1,1793,6,417,1,20,1,1,1
111,1,33,46,0,2,1,0,3,0,0,470,1,14,0,96,0,0,0
253,1,6,15,0,1,1,0,1,1,0,213,1,20,0,79,0,0,0
230,3,21,28,0,0,1,0,0,1,0,162,1,44,0,82,0,0,0
38,5,4,8,1,7,0,1,7,4,1,1253,10,283,1,25,1,1,1
171,1,14,37,0,0,1,0,1,0,0,372,0,41,0,82,0,0,0
54,3,39,12,0,1,1,0,2,0,0,410,1,15,0,88,0,0,0
131,2,21,48,0,0,1,0,4,1,0,168,1,11,0,86,0,0,0
432,2,34,35,0,0,1,0,2,1,0,159,1,46,0,87,0,0,0
247,2,32,46,0,0,1,0,0,1,0,746,0,37,0,78,0,0,0
278,2,25,17,0,2,1,0,4,1,0,563,1,16,0,90,0,0,0
24,10,4,8,1,8,0,1,11,3,1,2293,12,469,1,41,1,1,1
140,1,15,48,0,1,1,0,0,1,0,415,0,17,0,76,0,0,0
202,1,36,14,0,2,1,0,1,1,0,239,0,22,0,95,0,0,0
266,2,38,17,0,1,1,0,3,1,0,116,1,35,0,93,0,0,0
51,5,5,32,0,0,1,0,4,0,0,608,0,19,0,78,0,0,0
468,4,37,13,0,1,1,0,3,0,0,570,1,37,0,99,0,0,0
359,3,10,15,0,2,1,0,0,0,0,658,0,43,0,82,0,0,0
463,4,8,11,0,0,1,0,0,0,0,714,0,39,0,86,0,0,0
363,5,36,23,0,1,1,0,2,1,0,744,1,37,0,82,0,0,0
228,2,20,36,0,2,1,0,2,0,0,327,0,43,0,92,0,0,0
417,2,31,48,0,0,1,0,2,1,0,216,0,24,0,71,0,0,0
46,4,26,14,0,1,1,0,0,1,0,791,0,11,0,90,0,0,0
188,4,19,5,0,2,1,0,2,1,0,103,1,47,0,72,0,0,0
529,5,12,35,0,1,1,0,4,0,0,764,0,38,0,75,0,0,0
441,4,23,46,0,1,1,0,0,1,0,497,1,18,0,92,0,0,0
22,14,4,7,1,3,0,1,14,7,1,2723,6,312,1,14,1,1,1
240,5,11,12,0,2,1,0,0,1,0,453,1,10,0,91,0,0,0
164,5,6,13,0,2,1,0,2,0,0,530,0,48,0,96,0,0,0
252,5,9,47,0,0,1,0,3,0,0,454,1,15,0,72,0,0,0
74,5,21,32,0,2,1,0,4,0,0,571,0,29,0,87,0,0,0
13,11,1,7,1,7,0,1,13,3,1,817,12,374,1,19,1,1,1
44,11,3,6,1,8,0,1,5,9,1,994,14,317,1,14,1,1,1
166,5,18,16,0,1,1,0,1,1,0,468,1,39,0,95,0,0,0
300,3,32,45,0,1,1,0,3,0,0,398,1,25,0,72,0,0,0
43,13,1,6,1,5,0,1,8,5,1,1928,10,174,1,25,1,1,1
46,11,2,0,1,5,0,1,9,4,1,1036,5,459,1,18,1,1,1
42,10,4,5,1,3,0,1,12,7,1,2515,14,206,1,19,1,1,1
9,7,2,4,1,6,0,1,6,8,1,1834,12,382,1,33,1,1,1
1,10,3,5,1,4,0,1,14,7,1,2377,11,269,1,17,1,1,1
376,4,8,5,0,2,1,0,4,0,0,530,0,37,0,75,0,0,0
573,3,12,45,0,2,1,0,2,1,0,213,1,14,0,76,0,0,0
318,2,37,48,0,2,1,0,4,1,0,363,0,45,0,74,0,0,0
408,4,17,47,0,1,1,0,0,1,0,602,0,12,0,98,0,0,0
253,4,10,26,0,2,1,0,0,0,0,196,1,32,0,83,0,0,0
28,10,0,9,1,9,0,1,7,5,1,2926,11,191,1,30,1,1,1
199,3,32,25,0,0,1,0,4,0,0,167,1,17,0,79,0,0,0
135,3,31,12,0,0,1,0,2,1,0,485,1,35,0,98,0,0,0
247,1,11,42,0,1,1,0,1,0,0,369,0,16,0,85,0,0,0
92,4,8,15,0,0,1,0,0,0,0,724,0,20,0,97,0,0,0
267,5,8,25,0,1,1,0,1,1,0,638,0,31,0,73,0,0,0
64,2,20,37,0,0,1,0,3,0,0,452,1,34,0,94,0,0,0
97,5,13,7,0,1,1,0,1,1,0,700,0,11,0,98,0,0,0
374,4,8,29,0,1,1,0,0,0,0,106,1,15,0,85,0,0,0
25,6,4,2,1,7,0,1,5,8,1,2239,11,141,1,49,1,1,1
19,11,1,9,1,3,0,1,9,4,1,2109,5,438,1,30,1,1,1
209,3,38,6,0,0,1,0,1,0,0,462,1,22,0,99,0,0,0
480,3,29,44,0,0,1,0,1,1,0,310,1,48,0,73,0,0,0
45,6,3,0,1,8,0,1,14,8,1,823,7,372,1,47,1,1,1
475,1,21,16,0,2,1,0,4,0,0,314,0,18,0,99,0,0,0
48,11,0,5,1,8,0,1,10,9,1,899,14,497,1,44,1,1,1
11,13,0,0,1,8,0,1,7,7,1,843,14,119,1,9,1,1,1
296,5,29,16,0,2,1,0,3,0,0,303,0,32,0,78,0,0,0
486,3,38,42,0,1,1,0,3,1,0,573,1,24,0,74,0,0,0
497,1,20,11,0,0,1,0,4,0,0,280,1,12,0,85,0,0,0
565,5,29,29,0,1,1,0,3,1,0,459,0,22,0,84,0,0,0
420,5,35,42,0,1,1,0,4,0,0,174,0,14,0,91,0,0,0
528,3,8,27,0,0,1,0,4,1,0,137,1,27,0,91,0,0,0
288,5,12,7,0,1,1,0,3,0,0,412,0,14,0,87,0,0,0
555,3,11,37,0,1,1,0,2,1,0,147,0,42,0,81,0,0,0
411,3,14,19,0,1,1,0,0,0,0,483,0,43,0,95,0,0,0
539,3,26,46,0,1,1,0,4,1,0,413,1,10,0,88,0,0,0
139,2,17,43,0,2,1,0,3,1,0,514,0,21,0,92,0,0,0
69,1,25,15,0,1,1,0,1,0,0,295,1,34,0,89,0,0,0
185,5,27,5,0,2,1,0,1,1,0,366,0,16,0,78,0,0,0
99,3,25,28,0,0,1,0,0,0,0,628,1,23,0,76,0,0,0
77,5,37,18,0,0,1,0,2,1,0,162,0,33,0,80,0,0,0
14,5,0,2,1,6,0,1,13,4,1,2065,11,190,1,37,1,1,1
184,1,25,39,0,1,1,0,0,0,0,404,1,43,0,74,0,0,0
512,1,20,5,0,0,1,0,3,1,0,310,0,21,0,95,0,0,0
19,5,2,6,1,6,0,1,11,6,1,2733,7,425,1,34,1,1,1
323,5,16,36,0,1,1,0,4,0,0,653,0,26,0,74,0,0,0
186,1,39,38,0,2,1,0,4,1,0,275,0,44,0,96,0,0,0
215,2,22,48,0,1,1,0,1,1,0,479,1,33,0,72,0,0,0
222,3,28,16,0,2,1,0,3,1,0,137,1,34,0,85,0,0,0
397,4,19,15,0,0,1,0,3,1,0,533,0,22,0,71,0,0,0
253,4,28,43,0,1,1,0,4,1,0,747,0,24,0,94,0,0,0
10,12,3,8,1,9,0,1,14,8,1,845,9,142,1,6,1,1,1
45,5,23,24,0,2,1,0,1,1,0,342,0,11,0,97,0,0,0
145,1,33,42,0,0,1,0,2,1,0,776,1,19,0,76,0,0,0
149,2,16,20,0,0,1,0,4,1,0,313,0,29,0,85,0,0,0
17,5,3,1,1,5,0,1,6,3,1,2155,10,105,1,42,1,1,1
521,5,26,20,0,0,1,0,4,0,0,425,0,35,0,92,0,0,0
32,5,2,1,1,6,0,1,7,9,1,846,10,183,1,49,1,1,1
203,3,32,21,0,0,1,0,3,0,0,324,1,41,0,86,0,0,0
326,1,29,40,0,0,1,0,3,0,0,137,1,19,0,93,0,0,0
580,3,9,32,0,0,1,0,1,1,0,432,1,46,0,89,0,0,0
1,11,1,8,1,3,0,1,9,9,1,2741,7,414,1,39,1,1,1
21,7,2,6,1,3,0,1,8,9,1,2000,6,295,1,4,1,1,1
14,6,2,5,1,3,0,1,10,3,1,2902,5,480,1,20,1,1,1
37,9,2,9,1,4,0,1,5,5,1,2872,10,146,1,17,1,1,1
364,5,38,44,0,2,1,0,4,1,0,787,1,10,0,99,0,0,0
584,5,35,45,0,0,1,0,3,0,0,191,0,22,0,79,0,0,0
575,5,25,29,0,2,1,0,2,0,0,381,0,16,0,77,0,0,0
324,3,35,11,0,1,1,0,0,0,0,770,1,29,0,88,0,0,0
492,3,12,30,0,1,1,0,4,1,0,683,0,42,0,93,0,0,0
502,4,32,26,0,1,1,0,4,0,0,576,0,45,0,74,0,0,0
337,1,39,28,0,0,1,0,0,1,0,274,0,37,0,76,0,0,0
21,8,1,3,1,6,0,1,11,5,1,1553,5,227,1,15,1,1,1
21,7,4,0,1,9,0,1,9,5,1,1372,6,317,1,6,1,1,1
244,3,16,34,0,1,1,0,1,0,0,203,0,46,0,75,0,0,0
107,5,22,44,0,1,1,0,3,1,0,151,1,14,0,85,0,0,0
170,5,28,38,0,1,1,0,0,0,0,797,1,35,0,87,0,0,0
40,12,0,7,1,6,0,1,7,8,1,1666,6,411,1,34,1,1,1
379,2,13,42,0,2,1,0,4,0,0,459,0,20,0,97,0,0,0
14,8,0,9,1,9,0,1,8,3,1,1756,9,258,1,1,1,1,1
280,4,19,24,0,0,1,0,1,0,0,188,0,30,0,71,0,0,0
116,4,11,16,0,0,1,0,2,0,0,621,1,32,0,72,0,0,0
487,5,24,43,0,1,1,0,4,1,0,397,1,23,0,70,0,0,0
440,2,35,14,0,0,1,0,3,1,0,326,1,25,0,98,0,0,0
108,3,17,35,0,2,1,0,1,1,0,510,0,40,0,73,0,0,0
6,5,2,6,1,5,0,1,11,8,1,818,10,332,1,41,1,1,1
33,11,2,6,1,8,0,1,14,8,1,1680,7,355,1,16,1,1,1
188,1,16,26,0,0,1,0,3,0,0,162,1,16,0,80,0,0,0
247,5,31,15,0,2,1,0,2,0,0,113,1,33,0,88,0,0,0
198,2,14,31,0,1,1,0,3,0,0,312,1,19,0,83,0,0,0
165,5,7,24,0,1,1,0,2,1,0,672,0,13,0,90,0,0,0
212,5,15,16,0,1,1,0,3,1,0,101,0,20,0,95,0,0,0
39,13,4,4,1,5,0,1,10,7,1,2633,8,485,1,1,1,1,1
55,2,13,40,0,2,1,0,1,1,0,520,0,48,0,99,0,0,0
382,3,13,30,0,1,1,0,2,0,0,485,1,17,0,73,0,0,0
527,1,37,43,0,0,1,0,3,0,0,499,0,35,0,98,0,0,0
4,9,4,9,1,3,0,1,8,3,1,2475,14,369,1,38,1,1,1
151,4,35,39,0,1,1,0,1,1,0,723,1,37,0,91,0,0,0
236,4,16,39,0,0,1,0,2,0,0,223,0,14,0,73,0,0,0
574,5,6,42,0,1,1,0,2,0,0,610,0,15,0,72,0,0,0
488,1,29,34,0,2,1,0,0,1,0,364,1,40,0,89,0,0,0
85,1,18,41,0,0,1,0,1,1,0,547,1,13,0,88,0,0,0
8,5,4,9,1,7,0,1,5,4,1,2154,12,183,1,27,1,1,1
536,4,35,30,0,1,1,0,0,0,0,151,0,24,0,77,0,0,0
297,1,28,9,0,1,1,0,1,0,0,507,0,44,0,97,0,0,0
209,2,16,32,0,1,1,0,1,1,0,373,1,28,0,75,0,0,0
266,3,24,49,0,1,1,0,0,1,0,364,0,28,0,73,0,0,0
513,2,33,41,0,0,1,0,4,0,0,390,0,10,0,73,0,0,0
100,2,5,46,0,2,1,0,0,1,0,300,0,27,0,75,0,0,0
536,1,8,19,0,1,1,0,1,1,0,193,0,46,0,92,0,0,0
239,3,23,36,0,2,1,0,0,0,0,446,1,34,0,82,0,0,0
38,2,13,24,0,1,1,0,4,1,0,135,0,27,0,74,0,0,0
590,1,34,24,0,0,1,0,3,0,0,513,0,47,0,84,0,0,0
26,9,0,3,1,6,0,1,7,4,1,1963,12,258,1,26,1,1,1
13,7,1,2,1,6,0,1,14,6,1,1218,5,151,1,4,1,1,1
48,11,4,0,1,9,0,1,7,3,1,1270,9,429,1,15,1,1,1
409,3,13,12,0,1,1,0,4,0,0,748,1,20,0,99,0,0,0
20,8,1,8,1,4,0,1,11,6,1,1011,11,371,1,20,1,1,1
450,2,11,13,0,0,1,0,4,0,0,641,0,11,0,84,0,0,0
291,3,35,45,0,2,1,0,0,0,0,537,0,23,0,70,0,0,0
53,1,8,7,0,2,1,0,0,1,0,389,1,18,0,85,0,0,0
328,3,31,40,0,1,1,0,0,0,0,640,0,27,0,80,0,0,0
64,3,32,9,0,2,1,0,0,0,0,173,0,42,0,70,0,0,0
322,3,10,49,0,1,1,0,0,1,0,790,0,10,0,80,0,0,0
484,4,24,20,0,2,1,0,0,1,0,483,1,13,0,80,0,0,0
85,1,15,5,0,0,1,0,1,1,0,540,1,35,0,97,0,0,0
311,3,32,24,0,0,1,0,0,0,0,153,1,20,0,99,0,0,0
41,5,8,29,0,2,1,0,1,0,0,375,0,14,0,76,0,0,0
29,11,2,8,1,4,0,1,9,6,1,974,11,390,1,30,1,1,1
91,3,38,43,0,2,1,0,2,0,0,493,1,16,0,93,0,0,0
100,5,32,19,0,1,1,0,3,1,0,554,0,25,0,73,0,0,0
351,1,29,38,0,0,1,0,1,1,0,220,0,30,0,87,0,0,0
31,5,4,8,1,4,0,1,11,3,1,1488,12,303,1,17,1,1,1
349,4,13,26,0,1,1,0,0,0,0,361,1,35,0,91,0,0,0
460,5,12,23,0,2,1,0,4,0,0,176,0,16,0,95,0,0,0
575,4,32,39,0,1,1,0,0,0,0,785,1,16,0,85,0,0,0
185,3,27,12,0,0,1,0,1,1,0,438,0,23,0,90,0,0,0
141,5,7,6,0,2,1,0,3,0,0,457,1,26,0,80,0,0,0
189,1,16,35,0,0,1,0,0,1,0,476,1,43,0,82,0,0,0
142,3,38,14,0,2,1,0,4,0,0,389,1,10,0,93,0,0,0
509,1,32,41,0,1,1,0,1,1,0,353,1,34,0,78,0,0,0
46,10,2,6,1,5,0,1,10,9,1,845,5,347,1,15,1,1,1
237,2,13,10,0,0,1,0,1,0,0,740,1,17,0,79,0,0,0
4,9,0,7,1,4,0,1,9,4,1,2858,12,216,1,26,1,1,1
20,14,2,2,1,8,0,1,13,7,1,2275,10,410,1,14,1,1,1
